date,window
1474989962,Google,Chrome
1474989964,Terminal
1474989966,Terminal
1474989972,Finder
1474989976,Safari
1474989980,Safari
1474989982,Safari
1474989986,Safari
1474989990,Safari
1474989992,Safari
1474989994,Slack
1474990008,Finder
1474990030,Calendar
1474990054,Calendar
1474990066,Calendar
1474990254,loginwindow
1474990406,Calendar
1474990419,__LOCKEDSCREEN
1474990420,loginwindow
1475053964,Calendar
1475053976,Calendar
1475053980,Safari
1475053982,Safari
1475053984,Safari
1475053986,Safari
1475053992,Safari
1475054006,WhatsApp
1475054008,Finder
1475054010,loginwindow
1475066742,Finder
1475066822,Safari
1475066824,Safari
1475066827,Safari
1475066832,Safari
1475066834,Safari
1475066836,Safari
1475066842,Safari
1475066844,System,Preferences
1475066846,System,Preferences
1475066854,Safari
1475066856,Safari
1475066862,System,Preferences
1475066870,Safari
1475066872,Finder
1475066874,loginwindow
1475067321,Finder
1475067325,AirPort,Utility
1475067329,AirPort,Utility
1475067329,AirPort,Utility
1475067337,AirPort,Utility
1475067339,AirPort,Utility
1475067521,loginwindow
1475067824,AirPort,Utility
1475067882,Spotify
1475067896,Safari
1475067902,Safari
1475067904,Safari
1475067908,Safari
1475067910,Safari
1475067912,Safari
1475067915,Safari
1475067919,Spotify
1475067922,Safari
1475067924,1Password mini
1475067932,Safari
1475067934,Safari
1475067960,Spotify
1475067967,Telegram
1475067974,Spotify
1475067982,Safari
1475067984,Safari
1475067986,Safari
1475067992,Safari
1475067998,Safari
1475068000,Safari
1475068014,Spotify
1475068018,Finder
1475068020,System,Preferences
1475068022,System,Preferences
1475068040,Safari
1475068042,Safari
1475068044,Safari
1475068046,Safari
1475068048,Safari
1475068060,Safari
1475068072,Safari
1475068074,Safari
1475068085,Safari
1475068086,Safari
1475068100,Terminal
1475068103,Safari
1475068104,Terminal
1475068108,Terminal
1475068110,Terminal
1475068114,Safari
1475068116,Safari
1475068118,System,Preferences
1475068120,Terminal
1475068122,Spotify
1475068350,Telegram
1475068368,Telegram
1475068370,Spotify
1475068548,loginwindow
1475068560,Spotify
1475068586,Telegram
1475068588,Spotify
1475068590,Safari
1475068592,Safari
1475068595,1Password mini
1475068601,Safari
1475068604,Safari
1475068608,Spotify
1475068611,Safari
1475068616,Safari
1475068625,Calendar
1475068626,Calendar
1475068630,Finder
1475068654,Safari
1475068656,Safari
1475068660,Safari
1475068665,Safari
1475068666,Safari
1475068668,Safari
1475068670,Safari
1475068678,Safari
1475068680,Safari
1475068685,Safari
1475068698,Safari
1475068709,Safari
1475068712,Safari
1475068718,Safari
1475068720,Safari
1475068724,Terminal
1475068726,Terminal
1475068728,Terminal
1475068732,Terminal
1475068743,Safari
1475068764,Safari
1475068766,Safari
1475068798,Safari
1475068816,Finder
1475068824,System,Preferences
1475068827,System,Preferences
1475068828,System,Preferences
1475068832,System,Preferences
1475068834,Safari
1475068846,Terminal
1475068858,Terminal
1475068862,Terminal
1475068876,Terminal
1475068905,Safari
1475068906,Safari
1475068910,Safari
1475068918,Safari
1475068937,Safari
1475068938,Safari
1475068956,Safari
1475068970,Safari
1475068974,Safari
1475069018,Safari
1475069020,Safari
1475069076,Finder
1475069080,Safari
1475069110,Terminal
1475069114,Terminal
1475069116,Terminal
1475069118,Terminal
1475069121,Terminal
1475069122,Finder
1475069124,Finder
1475069130,Safari
1475069134,Safari
1475069136,Safari
1475069138,Safari
1475069140,Safari
1475069142,Safari
1475069144,Safari
1475069154,Safari
1475069162,Safari
1475069164,Terminal
1475069170,Terminal
1475069175,Finder
1475069177,Finder
1475069178,Finder
1475069189,Finder
1475069193,Terminal
1475069198,Safari
1475069200,Terminal
1475069224,Terminal
1475069243,Terminal
1475069248,Terminal
1475069272,Terminal
1475069280,Terminal
1475069283,Terminal
1475069294,Terminal
1475069307,Safari
1475069311,Terminal
1475069318,Terminal
1475069322,Finder
1475069326,Terminal
1475069328,Terminal
1475069341,Safari
1475069356,Terminal
1475069378,Safari
1475069381,Terminal
1475069381,Terminal
1475069393,Safari
1475069402,Terminal
1475069403,Terminal
1475069407,Finder
1475069410,Finder
1475069411,Finder
1475069416,Finder
1475069426,Safari
1475069427,Safari
1475069433,Atom
1475069435,Terminal
1475069437,Atom
1475069439,Terminal
1475069457,Terminal
1475069461,Terminal
1475069465,Safari
1475069467,Safari
1475069471,Safari
1475069473,Safari
1475069475,Terminal
1475069478,Terminal
1475069479,Terminal
1475069496,Terminal
1475069501,Terminal
1475069503,Terminal
1475069519,Safari
1475069521,Safari
1475069525,Terminal
1475069527,Terminal
1475069529,Terminal
1475069531,Terminal
1475069545,Terminal
1475069547,Terminal
1475069581,Terminal
1475069619,Terminal
1475069627,1Password mini
1475069629,Terminal
1475069637,Safari
1475069639,Safari
1475069641,Terminal
1475069643,Terminal
1475069647,Safari
1475069649,Safari
1475069653,Safari
1475069661,Safari
1475069667,Safari
1475069670,1Password mini
1475069674,Safari
1475069679,Safari
1475069683,Safari
1475069688,Safari
1475069691,Safari
1475069702,Safari
1475069712,Safari
1475069718,Terminal
1475069741,Terminal
1475069743,Terminal
1475069745,Terminal
1475069747,Terminal
1475069759,Terminal
1475069775,Terminal
1475069779,Terminal
1475069789,Terminal
1475069795,Terminal
1475069829,Terminal
1475069833,Terminal
1475069843,Terminal
1475069865,Terminal
1475069886,Terminal
1475069887,Terminal
1475069891,Terminal
1475069909,Terminal
1475069923,Terminal
1475069925,Terminal
1475069933,Terminal
1475069943,Terminal
1475069949,Terminal
1475069958,Terminal
1475069973,Terminal
1475069977,Terminal
1475069977,Terminal
1475070006,Terminal
1475070023,Terminal
1475070025,Terminal
1475070047,Terminal
1475070048,Safari
1475070049,Safari
1475070061,Safari
1475070080,Terminal
1475070139,Terminal
1475070145,Terminal
1475070155,Safari
1475070159,Safari
1475070168,Terminal
1475070180,Safari
1475070185,Safari
1475070187,Terminal
1475070193,Terminal
1475070197,Terminal
1475070208,Terminal
1475070230,Terminal
1475070231,Terminal
1475070235,Atom
1475070241,Atom
1475070248,Atom
1475070255,Terminal
1475070265,Terminal
1475070268,Terminal
1475070271,Terminal
1475070275,Terminal
1475070283,Safari
1475070287,Safari
1475070291,Safari
1475070293,Terminal
1475070301,Terminal
1475070306,Terminal
1475070311,Terminal
1475070320,Terminal
1475070321,Terminal
1475070323,Finder
1475070325,Terminal
1475070327,Safari
1475070329,Safari
1475070331,Terminal
1475070339,Safari
1475070341,Terminal
1475070343,Terminal
1475070345,Terminal
1475070347,Terminal
1475070351,Terminal
1475070353,Terminal
1475070359,Terminal
1475070365,Terminal
1475070371,Terminal
1475070429,Terminal
1475070433,Terminal
1475070435,Terminal
1475070447,Terminal
1475070467,Terminal
1475070479,Terminal
1475070483,Terminal
1475070491,Terminal
1475070495,Terminal
1475070513,Terminal
1475070529,Terminal
1475070529,Terminal
1475070539,Terminal
1475070546,Terminal
1475070551,Terminal
1475070570,Terminal
1475070571,Terminal
1475070578,Safari
1475070581,Safari
1475070583,Safari
1475070588,Safari
1475070589,Safari
1475070602,Safari
1475070617,Safari
1475070621,Safari
1475070623,Safari
1475070625,Safari
1475070636,Safari
1475070637,Terminal
1475070653,Safari
1475070663,Terminal
1475070673,Safari
1475070673,Terminal
1475070679,Terminal
1475070693,Safari
1475070699,Safari
1475070701,Terminal
1475070703,Safari
1475070709,Terminal
1475070713,Terminal
1475070727,Terminal
1475070743,Terminal
1475070744,Safari
1475070746,Terminal
1475070754,Safari
1475070755,Safari
1475070757,Atom
1475070761,Safari
1475070768,Terminal
1475070794,Terminal
1475070795,Terminal
1475070797,Safari,Technology,Preview
1475070799,Safari,Technology,Preview
1475070801,Safari,Technology,Preview
1475070803,Safari,Technology,Preview
1475070805,Terminal
1475070809,Terminal
1475070819,Terminal
1475070825,Terminal
1475070837,Terminal
1475070895,Terminal
1475070904,Terminal
1475070911,Atom
1475070914,Atom
1475070915,Terminal
1475070923,Terminal
1475070936,Atom
1475070939,Terminal
1475070940,Atom
1475070943,Terminal
1475070947,Terminal
1475070949,Terminal
1475070951,Terminal
1475070953,Terminal
1475070957,Safari
1475070964,Safari
1475070965,Safari
1475070967,Terminal
1475070979,Terminal
1475070984,Terminal
1475070987,Terminal
1475070989,Atom
1475070991,Terminal
1475070995,Terminal
1475070997,Terminal
1475071019,Terminal
1475071021,Terminal
1475071105,Terminal
1475071135,Terminal
1475071136,Finder
1475071137,Safari
1475071139,Safari
1475071141,Safari
1475071143,Safari
1475071150,Terminal
1475071173,Terminal
1475071195,Terminal
1475071201,Finder
1475071203,Terminal
1475071209,Finder
1475071211,Terminal
1475071221,Safari
1475071223,Safari
1475071227,Terminal
1475071229,WhatsApp
1475071231,Slack
1475071243,Finder
1475071247,Slack
1475071252,Slack
1475071256,Safari
1475071274,Safari
1475071277,Slack
1475071277,Terminal
1475071279,Finder
1475071291,Safari
1475071295,Safari
1475071299,Safari
1475071302,Safari
1475071303,Safari
1475071320,Terminal
1475071321,Terminal
1475071323,Terminal
1475071326,Safari
1475071333,Safari
1475071335,Terminal
1475071338,Safari
1475071341,Safari
1475071346,Safari
1475071347,Safari
1475071349,Safari
1475071355,Safari
1475071357,Safari
1475071359,Safari
1475071361,Safari
1475071366,Safari
1475071369,Safari
1475071379,Safari
1475071383,Safari
1475071389,Safari
1475071395,Safari
1475071409,Safari
1475071411,Safari
1475071417,Safari
1475071419,Safari
1475071421,Safari
1475071427,Safari
1475071431,Safari
1475071433,Safari
1475071459,Safari
1475071471,Safari
1475071516,Mail
1475071518,Safari
1475071519,Safari
1475071521,Safari
1475071566,Safari
1475071567,Safari
1475071577,Safari
1475071580,Safari
1475071587,Safari
1475071589,Safari
1475071591,Safari
1475071594,Safari
1475071607,Safari
1475071609,Safari
1475071613,Safari
1475071615,Safari
1475071617,Safari
1475071627,Safari
1475071639,Safari
1475071658,Safari
1475071666,Safari
1475071671,Safari
1475071681,Safari
1475071703,Safari
1475071717,Safari
1475071721,Safari
1475071725,Safari
1475071753,Safari
1475071767,Safari
1475071775,Safari
1475071777,Safari
1475071789,Safari
1475071796,Safari
1475071797,Safari
1475071803,Safari
1475071807,Safari
1475071812,Mail
1475071813,Mail
1475071819,Mail
1475071821,Mail
1475071823,Safari
1475071825,Safari
1475071858,Mail
1475071859,Mail
1475071861,Mail
1475071873,Mail
1475071877,Mail
1475071879,Safari
1475071889,Mail
1475071896,Mail
1475071897,Mail
1475071899,Safari
1475071901,Safari
1475071908,Safari
1475071961,Safari
1475071963,Safari
1475071991,Safari
1475071997,Safari
1475072003,Safari
1475072009,Safari
1475072011,Mail
1475072021,Safari
1475072024,Safari
1475072026,Terminal
1475072027,Terminal
1475072034,Atom
1475072053,Terminal
1475072069,Terminal
1475072118,Terminal
1475072120,Safari
1475072121,Safari
1475072123,Safari
1475072125,Safari
1475072139,Safari
1475072141,Safari
1475072147,Safari
1475072149,Safari
1475072161,Safari
1475072163,Safari
1475072165,Safari
1475072167,Safari
1475072169,Safari
1475072183,Safari
1475072183,Safari
1475072194,Safari
1475072195,Terminal
1475072205,Terminal
1475072225,Mail
1475072229,Mail
1475072230,Mail
1475072231,Mail
1475072233,Mail
1475072235,Mail
1475072239,Mail
1475072242,Mail
1475072243,Mail
1475072364,Mail
1475072365,Terminal
1475072399,Safari
1475072407,Safari
1475072411,Safari
1475072411,Terminal
1475072425,Safari
1475072427,Safari
1475072435,Safari
1475072435,Safari
1475072439,Safari
1475072442,Safari
1475072444,Safari
1475072445,Safari
1475072447,Safari
1475072449,Safari
1475072452,Safari
1475072459,Safari
1475072461,Safari
1475072472,Safari
1475072492,Terminal
1475072493,Terminal
1475072497,Safari
1475072499,Safari
1475072501,Safari
1475072511,Safari
1475072513,Safari
1475072516,Safari
1475072519,Safari
1475072523,Safari
1475072531,Safari
1475072533,Safari
1475072535,Safari
1475072537,Safari
1475072581,Safari
1475072583,Safari
1475072588,Google,Chrome
1475072591,Google,Chrome
1475072593,Safari
1475072601,Safari
1475072603,Safari
1475072605,Safari
1475072607,Safari
1475072609,Safari
1475072613,Safari
1475072617,Google,Chrome
1475072619,Google,Chrome
1475072621,Firefox
1475072623,Firefox
1475072625,Firefox
1475072633,Firefox
1475072637,Firefox
1475072639,Google,Chrome
1475072641,Google,Chrome
1475072643,Google,Chrome
1475072645,Google,Chrome
1475072647,Safari
1475072651,ForkLift
1475072655,ForkLift
1475072659,Safari
1475072662,ForkLift
1475072689,WhatsApp
1475072731,Terminal
1475072737,Safari
1475072739,Safari
1475072743,Safari
1475072753,Safari
1475072755,Safari
1475072781,Safari
1475072799,Mail
1475072810,Mail
1475072815,Safari
1475072851,Safari
1475072853,Safari
1475072855,Safari
1475072857,Safari
1475072879,Terminal
1475072881,Terminal
1475072896,Safari
1475072897,Safari
1475072914,Safari
1475072916,Terminal
1475072926,Safari
1475072927,Safari
1475072979,Mail
1475072983,Mail
1475072994,Safari
1475073035,Terminal
1475073043,Terminal
1475073047,Terminal
1475073065,1Password
1475073075,1Password
1475073093,Terminal
1475073125,1Password
1475073131,Terminal
1475073135,1Password
1475073137,1Password
1475073143,Terminal
1475073151,1Password
1475073161,Terminal
1475073213,Safari
1475073215,Safari
1475073219,Safari
1475073221,Safari
1475073240,Slack
1475073259,Mail
1475073265,Mail
1475073267,Safari
1475073269,Safari
1475073271,Slack
1475073304,Slack
1475073305,Slack
1475073336,Slack
1475073347,Slack
1475073347,Slack
1475073349,Slack
1475073385,Slack
1475073387,Safari
1475073389,Safari
1475073457,Safari
1475073461,WhatsApp
1475073467,Slack
1475073469,Mail
1475073471,WhatsApp
1475073477,Safari
1475073479,Safari
1475073481,Mail
1475073483,Terminal
1475073485,Terminal
1475073487,Safari
1475073491,Terminal
1475073493,Terminal
1475073497,WhatsApp
1475073499,Terminal
1475073501,Terminal
1475073503,Atom
1475073505,Safari
1475073507,Safari
1475073509,Safari
1475073513,WhatsApp
1475073534,Safari
1475073535,Safari
1475073543,WhatsApp
1475073547,WhatsApp
1475073557,Safari
1475073557,Terminal
1475073560,WhatsApp
1475073572,Finder
1475073574,Safari
1475073577,Safari
1475073581,Safari
1475073584,Safari
1475073586,Safari
1475073588,Safari
1475073592,Safari
1475073593,WhatsApp
1475073609,Safari
1475073611,Safari
1475073613,Safari
1475073615,Safari
1475073627,Safari
1475073648,Safari
1475073747,WhatsApp
1475073759,Safari
1475073769,Safari
1475073773,Safari
1475073818,Spotify
1475073825,Safari
1475073825,Safari
1475073827,Safari
1475073832,Finder
1475073849,loginwindow
1475078238,Finder
1475078242,Safari
1475078260,Safari
1475078274,Spotify
1475078281,Safari
1475078286,Terminal
1475078288,Safari
1475078290,Safari
1475078292,Safari
1475078301,Safari
1475078306,Safari
1475078314,Safari
1475078318,Safari
1475078330,Google,Chrome
1475078332,Google,Chrome
1475078335,Safari
1475078336,Finder
1475078338,Safari
1475078341,Safari
1475078344,Safari
1475078346,Safari
1475078348,Safari
1475078358,Safari
1475078360,Safari
1475078374,Safari
1475078381,Safari
1475078384,Safari
1475078384,Safari
1475078386,Safari
1475078392,Finder
1475078396,Safari
1475078398,Safari
1475078400,Safari
1475078402,Safari
1475078414,Safari
1475078418,Safari
1475078420,Safari
1475078422,Safari
1475078467,Safari
1475078472,Terminal
1475078474,Terminal
1475078476,Terminal
1475078478,Terminal
1475078482,Terminal
1475078485,Terminal
1475078498,Terminal
1475078512,Terminal
1475078514,Terminal
1475078530,Terminal
1475078534,Terminal
1475078536,Terminal
1475078539,Terminal
1475078540,Terminal
1475078558,Terminal
1475078562,Terminal
1475078562,Safari
1475078567,UserNotificationCenter
1475078568,Terminal
1475078570,ulogme_osx
1475079299,Finder
1475079301,Finder
1475079303,Finder
1475079305,Finder
1475079307,Finder
1475079313,Terminal
1475079315,Terminal
1475079317,Terminal
1475079319,Terminal
1475079321,Safari
1475079323,Terminal
1475079325,Terminal
1475079347,Terminal
1475079349,Terminal
1475079359,Terminal
1475079361,Terminal
1475079367,Terminal
1475079369,Safari
1475079373,Terminal
1475079375,Terminal
1475079378,Terminal
1475079381,Terminal
1475079389,Terminal
1475079391,Terminal
1475079393,Terminal
1475079397,Terminal
1475079403,Terminal
1475079405,Terminal
1475079407,Terminal
1475079409,Terminal
1475079419,Terminal
1475079421,Terminal
1475079423,Terminal
1475079427,Terminal
1475079431,Terminal
1475079433,Terminal
1475079435,Safari
1475079438,Finder
1475079439,Telegram
1475079481,Finder
1475079485,loginwindow
1475081434,Finder
1475081440,Terminal
1475081442,Terminal
1475081444,Finder
1475081446,Safari
1475081448,Safari
1475081452,Deckset
1475081456,Terminal
1475081458,Terminal
1475081460,Terminal
1475081462,Terminal
1475081466,Deckset
1475081510,Terminal
1475081516,Deckset
1475081526,Finder
1475081534,Finder
1475081534,Finder
1475081540,Finder
1475081549,Atom
1475081550,Atom
1475081553,Deckset
1475081652,Deckset
1475081654,Atom
1475081661,Finder
1475081662,Finder
1475081664,Finder
1475081666,Finder
1475081670,Deckset
1475081672,Finder
1475081674,Deckset
1475081676,Atom
1475081688,Telegram
1475081698,Atom
1475081734,Telegram
1475081736,Atom
1475081770,Telegram
1475081774,Deckset
1475081776,Deckset
1475081780,Deckset
1475081802,Atom
1475081896,Safari
1475081898,Safari
1475081900,Safari
1475081902,Safari
1475081904,Safari
1475081906,Safari
1475081908,Safari
1475081924,1Password mini
1475081926,Safari
1475081932,Safari
1475081934,Safari
1475081936,Safari
1475081938,Safari
1475081952,Safari
1475082098,Safari
1475082100,Safari
1475082304,Safari
1475082306,Safari
1475082323,Safari
1475082326,Safari
1475082398,Safari
1475082400,Safari
1475082460,Safari
1475082462,Safari
1475082600,Safari
1475082604,Safari
1475082660,Safari
1475082662,Safari
1475082818,Telegram
1475082822,Telegram
1475082824,Telegram
1475082838,Safari
1475082842,Telegram
1475082848,App,Store
1475082856,Telegram
1475082860,App,Store
1475082870,Safari
1475082872,Telegram
1475082874,Telegram
1475082876,Safari
1475082890,Telegram
1475082892,Telegram
1475082898,Safari
1475082926,Telegram
1475082928,Safari
1475082932,Telegram
1475082952,Safari
1475082970,Telegram
1475082976,Telegram
1475082980,Telegram
1475082990,Telegram
1475082994,Telegram
1475083036,Safari
1475083074,Telegram
1475083082,Telegram
1475083104,Safari
1475083110,Safari
